date,title,content,sentiment,label
2023-07-31 08:49:33,"[""['"", '삼성전자', ""',"", ""',',"", ""'FIFA+',"", ""'"", '채널', ""',"", ""'론칭"", ""']""]","[""['[',"", ""'(서울=연합뉴스)',"", ""'"", '삼성전자', ""',"", ""'"", '가', ""',"", ""'"", '삼성', ""',"", ""'스마트TV',"", '""\'"",', ""'"", '삼성', ""',"", ""'"", 'TV', ""',"", ""'"", '플러스', ""',"", '""\'"",', ""'"", '를', ""',"", ""'"", '통하', '어', ""',"", ""'어',"", ""'국제축구연맹(FIFA)',"", ""'"", '의', ""',"", ""'"", '공식', ""',"", ""'스트리밍',"", ""'"", '서비스', ""',"", '""\'FIFA+\'"",', ""'"", '채널', ""',"", ""'"", '을', ""',"", ""'론칭한다',"", ""'"", '이', ""',"", ""'"", '고', ""',"", ""'"", '31일', ""',"", ""'밝히',"", ""'었다',"", ""'.',"", ""'"", '사', '아', '지', 'ㄴ', ""',"", ""'"", '은', ""',"", ""'"", '삼성', ""',"", ""'스마트TV',"", '""\'"",', ""'"", '삼성', ""',"", ""'"", 'TV', ""',"", ""'"", '플러스', ""',"", '""\'"",', ""'FIFA+',"", ""'"", '채널', ""',"", ""'.',"", ""'"", '2023', "".'"", ',', ""'"", '7', "".'"", ',', ""'"", '31', ""',"", ""'[',"", ""'"", '삼성전자', ""',"", ""'"", '제공', ""',"", ""'.',"", ""'"", '재판매', ""',"", ""'및',"", ""'"", 'DB', ""',"", ""'"", '금지', ""',"", ""']',"", ""'"", 'photo', ""',"", ""'@',"", ""'"", 'yna', ""',"", ""'.',"", ""'"", 'co', ""',"", ""'.',"", ""'"", 'kr', ""',"", ""']']""]",0.62,1
2023-07-31 09:48:01,"[""['"", '삼성전자', ""',"", ""',',"", ""'갤Z5',"", ""'"", '시리즈', ""',"", ""'사전판매…저장용량',"", ""'"", '2배', ""',"", ""'"", '업그레이드', ""']""]","[""['[',"", ""'"", '8월', ""',"", ""'"", '1일', ""',"", ""'"", '부터', ""',"", ""'"", '7일', ""',"", ""'"", '까지', ""',"", ""'사전판매…11',"", ""'"", '이', ""',"", ""'ㄹ',"", ""'"", '정식', ""',"", ""'"", '출시', ""',"", ""'"", '삼성전자', ""',"", ""'"", '제공삼성전자', ""',"", ""'"", '는', ""',"", ""'"", '8월', ""',"", ""'"", '1일', ""',"", ""'"", '부터', ""',"", ""'"", '7일', ""',"", ""'"", '까지', ""',"", ""'"", '갤럭시', ""',"", ""'"", 'Z', ""',"", ""'플립5‧폴드5',"", ""'"", '의', ""',"", ""'"", '사전판매', ""',"", ""'"", '를', ""',"", ""'"", '하', '어', ""',"", ""'ㄴ다',"", ""'"", '고', ""',"", ""'"", '31일', ""',"", ""'밝히',"", ""'었다',"", ""'.',"", ""'"", '국내', ""',"", ""'"", '공식', ""',"", ""'"", '출시', ""',"", ""'"", '는', ""',"", ""'"", '8월', ""',"", ""'"", '11일', ""',"", ""'"", '이', ""',"", ""'다',"", ""'.',"", ""'"", '갤럭시', ""',"", ""'"", 'Z', ""',"", ""'플립5',"", ""'"", '는', ""',"", ""'민트',"", ""'"", '와', ""',"", ""'"", '크림', ""',"", ""',',"", ""'라벤더,',"", ""'그라파이트',"", ""'"", '등', ""',"", ""'"", '4가지', ""',"", ""'"", '색상', ""',"", ""'"", '으로', ""',"", ""'"", '출시', ""',"", ""'"", '되', ""',"", ""'ㄴ다',"", ""'.',"", ""'256GB',"", ""'"", '모델', ""',"", ""'"", '은', ""',"", ""'"", '139', ""',"", ""'"", '만', ""',"", ""'"", '9200원', ""',"", ""',',"", ""'512GB',"", ""'"", '모델', ""',"", ""'"", '은', ""',"", ""'"", '152', ""',"", ""'"", '만', ""',"", ""'"", '200원', ""',"", ""'"", '이', ""',"", ""'다',"", ""'.',"", ""'"", '갤럭시', ""',"", ""'"", 'Z', ""',"", ""'폴드5',"", ""'"", '는', ""',"", ""'"", '아이스', ""',"", ""'"", '블루', ""',"", ""'"", '와', ""',"", ""'"", '크림', ""',"", ""',',"", ""'팬텀',"", ""'"", '블랙', ""',"", ""'"", '등', ""',"", ""'"", '3가지', ""',"", ""'"", '색상', ""',"", ""'"", '으로', ""',"", ""'"", '나', ""',"", ""'"", '아', ""',"", ""'"", '오', ""',"", ""'ㄴ다',"", ""'.',"", ""'256GB',"", ""'"", '모델', ""',"", ""'"", '은', ""',"", ""'"", '209', ""',"", ""'"", '만', ""',"", ""'"", '7700원', ""',"", ""',',"", ""'512GB',"", ""'"", '모델', ""',"", ""'"", '은', ""',"", ""'"", '221', ""',"", ""'"", '만', ""',"", ""'"", '8700원', ""',"", ""'"", '이', ""',"", ""'다',"", ""'.',"", ""'"", '다', '만', ""',"", ""'"", '사전판매', ""',"", ""'"", '대상', ""',"", ""'"", '에서', ""',"", ""'"", '갤럭시', ""',"", ""'"", 'Z', ""',"", ""'플립5‧폴드5',"", ""'512GB',"", ""'"", '모델', ""',"", ""'"", '은', ""',"", ""'"", '제외', ""',"", ""'"", '하', '어', ""',"", ""'었다',"", ""'.',"", ""'"", '삼성전자', ""',"", ""'"", '는', ""',"", '""\'삼성닷컴\'"",', ""'"", '과', ""',"", '""\'"",', ""'"", '삼성', ""',"", ""'"", '강남', ""',"", '""\'"",', ""'"", '에서만', ""',"", ""'"", '만', '나', ""',"", ""'ㄹ',"", ""'"", '수', ""',"", ""'있',"", ""'"", '는', ""',"", ""'"", '차별화한', ""',"", ""'"", '색상', ""',"", ""'"", '의', ""',"", ""'"", '자급제', ""',"", ""'"", '모델', ""',"", ""'"", '도', ""',"", ""'"", '출시', ""',"", ""'"", '하', '어', ""',"", ""'ㄴ다',"", ""'.',"", ""'"", '갤럭시', ""',"", ""'"", 'Z', ""',"", ""'플립5',"", ""'"", '는', ""',"", ""'"", '그', '이', '리', ""',"", ""'ㄴ',"", ""',',"", ""'"", '옐로우', ""',"", ""',',"", ""'"", '그레이', ""',"", ""',',"", ""'"", '블루', ""',"", ""'"", '등', ""',"", ""'"", '4가지', ""',"", ""'"", '색상', ""',"", ""',',"", ""'"", '갤럭시', ""',"", ""'"", 'Z', ""',"", ""'폴드5',"", ""'"", '는', ""',"", ""'"", '그레이', ""',"", ""',',"", ""'"", '블루', ""',"", ""'"", '등', ""',"", ""'"", '2가지', ""',"", ""'"", '색상', ""',"", ""'"", '이', ""',"", ""'"", '전용', ""',"", ""'"", '이', ""',"", ""'다',"", ""'.',"", ""'"", '갤럭시', ""',"", ""'"", 'Z', ""',"", ""'폴드5',"", ""'1TB',"", ""'"", '모델', ""',"", ""'"", '도', ""',"", ""'삼성닷컴',"", ""'"", '과', ""',"", ""'"", '삼성', ""',"", ""'"", '강남', ""',"", ""'"", '전용', ""',"", ""'"", '으로', ""',"", ""'"", '나', ""',"", ""'"", '아', ""',"", ""'"", '오', ""',"", ""'ㄴ다',"", ""'.',"", ""'"", '가격', ""',"", ""'"", '은', ""',"", ""'"", '246', ""',"", ""'"", '만', ""',"", ""'"", '700원', ""',"", ""'"", '이', ""',"", ""'다',"", ""'.',"", ""'"", '갤럭시', ""',"", ""'"", 'Z', ""',"", ""'플립5',"", ""'"", '와', ""',"", ""'폴드5',"", ""'"", '의', ""',"", ""'"", '사전판매', ""',"", ""'"", '는', ""',"", ""'"", '전국', ""',"", ""'"", '삼성스토어', ""',"", ""'"", '와', ""',"", ""'삼성닷컴,',"", ""'"", '이동통신사', ""',"", ""'온‧오프라',"", ""'"", '이', ""',"", ""'ㄴ',"", ""'"", '매장', ""',"", ""'"", '과', ""',"", ""'"", '오픈마켓', ""',"", ""'"", '등', ""',"", ""'"", '에서', ""',"", ""'"", '진행', ""',"", ""'"", '되', ""',"", ""'ㄴ다',"", ""'.',"", ""'"", '8월', ""',"", ""'"", '1일', ""',"", ""'"", '오전', ""',"", ""'"", '0시', ""',"", ""'삼성닷컴',"", ""'"", '과', ""',"", ""'네이버,',"", ""'"", 'G', ""',"", ""'"", '마켓', ""',"", ""',',"", ""'"", '11번', ""',"", ""'"", '가', ""',"", ""',',"", ""'쿠팡,',"", ""'GGS닷컴,',"", ""'CJ온스타일',"", ""'"", '을', ""',"", ""'"", '통하', '어', ""',"", ""'어',"", ""'"", '라이브', ""',"", ""'커머스',"", ""'"", '가', ""',"", ""'"", '시작', ""',"", ""'"", '되', ""',"", ""'ㄴ다',"", ""'.',"", ""'"", '사전구매', ""',"", ""'"", '고객', ""',"", ""'"", '은', ""',"", ""'"", '8월', ""',"", ""'"", '8일', ""',"", ""'"", '부터', ""',"", ""'"", '제품', ""',"", ""'"", '수령', ""',"", ""'"", '과', ""',"", ""'"", '개통', ""',"", ""'"", '이', ""',"", ""'"", '가능', ""',"", ""'"", '하', '어', ""',"", ""'다',"", ""'.',"", ""'"", '개통', ""',"", ""'"", '이후', ""',"", ""'삼성닷컴',"", ""'앱',"", ""'"", '에서', ""',"", ""'"", '구매', ""',"", ""'"", '혜택', ""',"", ""'"", '을', ""',"", ""'"", '신청', ""',"", ""'"", '하', '어', ""',"", ""'ㄹ',"", ""'"", '수', ""',"", ""'있',"", ""'다',"", ""'.',"", ""'"", '삼성전자', ""',"", ""'"", '는', ""',"", ""'"", '갤럭시', ""',"", ""'"", 'Z', ""',"", ""'플립5‧폴드5',"", ""'256GB',"", ""'"", '모델', ""',"", ""'"", '을', ""',"", ""'"", '사전', ""',"", ""'"", '구매', ""',"", ""'"", '하', '어', ""',"", ""'ㄴ',"", ""'"", '고객', ""',"", ""'"", '에게', ""',"", ""'512GB',"", ""'"", '모델', ""',"", ""'"", '로', ""',"", ""'"", '저장용량', ""',"", ""'"", '을', ""',"", ""'"", '2배', ""',"", ""'"", '업그레이드', ""',"", ""'"", '하', '어', ""',"", ""'어',"", ""'"", '주', ""',"", ""'"", '는', ""',"", '""\'"",', ""'"", '더블', ""',"", ""'"", '스토리', ""',"", ""'"", '이', ""',"", ""'"", '지', ""',"", '""\'"",', ""'"", '혜택', ""',"", ""'"", '을', ""',"", ""'"", '진행', ""',"", ""'"", '하', '어', ""',"", ""'ㄴ다',"", ""'.',"", ""'"", '파손보상', ""',"", ""'"", '과', ""',"", ""'"", '수리비', ""',"", ""'"", '즉시', ""',"", ""'"", '하', 'ㄹ', ""',"", ""'"", '이', ""',"", ""'ㄴ',"", ""',',"", ""'"", '방문', ""',"", ""'"", '수', '이', '리', ""',"", ""'"", '서비스', ""',"", ""'"", '등', ""',"", '""\'"",', ""'"", '삼성케어플러스', ""',"", ""'"", '파손', ""',"", ""'"", '보장형', ""',"", '""\'"",', ""'"", '1년', ""',"", ""'"", '권', ""',"", ""'"", '도', ""',"", ""'"", '제공', ""',"", ""'"", '하', '어', ""',"", ""'ㄴ다',"", ""'.',"", ""'"", '갤럭시', ""',"", ""'"", 'Z', ""',"", ""'플립5',"", ""'"", '사전구매', ""',"", ""'"", '고객', ""',"", ""'"", '은', ""',"", '""\'플립수트"",', ""'"", '케이스', ""',"", '""\',"",', ""'"", '갤럭시', ""',"", ""'"", 'Z', ""',"", ""'폴드5',"", ""'"", '사전구매', ""',"", ""'"", '고객', ""',"", ""'"", '은', ""',"", '""\'"",', ""'"", '슬림', ""',"", ""'"", 'S', ""',"", ""'"", '펜', ""',"", ""'"", '케이스', ""',"", '""\'"",', ""'"", '를', ""',"", ""'"", '증정', ""',"", ""'"", '하', '어', ""',"", ""'ㄴ다',"", ""'.',"", ""'"", '삼성전자', ""',"", ""'"", '는', ""',"", ""'삼성닷컴',"", ""'"", '과', ""',"", ""'상성',"", ""'"", '강남', ""',"", ""'"", '에서', ""',"", ""'"", '단독', ""',"", ""'"", '으로', ""',"", ""'"", '진행', ""',"", ""'"", '하', '어', ""',"", ""'"", '는', ""',"", ""'"", '갤럭시', ""',"", ""'"", 'Z', ""',"", ""'폴드5',"", ""'1TB',"", ""'"", '모델', ""',"", ""'"", '을', ""',"", ""'"", '사전구매', ""',"", ""'"", '하', '어', ""',"", ""'"", '는', ""',"", ""'"", '고객', ""',"", ""'"", '에게', ""',"", '""\'"",', ""'"", '갤럭시', ""',"", ""'워치6',"", ""'44mm',"", '""블루투스\'"",', ""'"", '모델', ""',"", ""'"", '을', ""',"", ""'"", '제공', ""',"", ""'"", '하', '어', ""',"", ""'ㄴ다',"", ""'.',"", ""'"", '이', '밖', ""',"", ""'"", '에', ""',"", ""'"", '사전구매', ""',"", ""'"", '고객', ""',"", ""'"", '에게', ""',"", ""'삼성닷컴',"", ""'앱',"", ""'"", '에서', ""',"", '""\'"",', ""'"", '갤럭시', ""',"", ""'워치6',"", ""'"", '시리즈', ""',"", '""\'"",', ""'"", '구매', '시', ""',"", ""'"", '사용', ""',"", ""'"", '하', '어', ""',"", ""'ㄹ',"", ""'"", '수', ""',"", ""'있',"", ""'"", '는', ""',"", ""'"", '10', ""',"", ""'"", '만', ""',"", ""'"", '원', ""',"", ""'"", '하', 'ㄹ', ""',"", ""'"", '이', ""',"", ""'ㄴ',"", ""'"", '쿠폰', ""',"", ""'"", '을', ""',"", ""'"", '주', ""',"", ""'"", '는', ""',"", ""'"", '등', ""',"", ""'"", '다양한', ""',"", ""'"", '프로모션', ""',"", ""'"", '을', ""',"", ""'"", '진행', ""',"", ""'"", '하', '어', ""',"", ""'ㄴ다',"", ""'.',"", ""'"", '한편', ""',"", ""'"", '삼성전자', ""',"", ""'"", '는', ""',"", ""'"", '갤럭시', ""',"", ""'"", 'Z', ""',"", ""'플립5‧폴드5',"", ""'"", '구매', '시', ""',"", ""'"", '갤럭시', ""',"", ""'스마트폰',"", ""'"", '을', ""',"", ""'"", '반납', ""',"", ""'"", '하', '어', ""',"", ""'"", '면', ""',"", ""'"", '최대', ""',"", ""'"", '15', ""',"", ""'"", '만', ""',"", ""'"", '원', ""',"", ""'"", '을', ""',"", ""'"", '추', '가', ""',"", ""'"", '로', ""',"", ""'"", '보상', ""',"", ""'"", '하', '어', ""',"", ""'어',"", ""'"", '주', ""',"", ""'"", '는', ""',"", '""\'"",', ""'"", '트레이드', ""',"", ""'"", '이', 'ㄹ', ""',"", ""'ㄴ',"", '""\'"",', ""'"", '프로그램', ""',"", ""'"", '을', ""',"", ""'"", '9월', ""',"", ""'"", '30일', ""',"", ""'"", '까지', ""',"", ""'"", '운영', ""',"", ""'"", '하', '어', ""',"", ""'ㄴ다',"", ""'.',"", ""'※CBS노컷뉴스',"", ""'"", '는', ""',"", ""'"", '여러분', ""',"", ""'"", '의', ""',"", ""'"", '제보', ""',"", ""'"", '로', ""',"", ""'"", '하', 'ㅁ', '께', ""',"", ""'"", '세상', ""',"", ""'"", '을', ""',"", ""'바꾸',"", ""'ㅂ니다',"", ""'.',"", ""'"", '각종', ""',"", ""'"", '비', '이', '리', ""',"", ""'"", '와', ""',"", ""'"", '부당대우', ""',"", ""',',"", ""'"", '사건사고', ""',"", ""'"", '와', ""',"", ""'"", '미담', ""',"", ""'"", '등', ""',"", ""'"", '모든', ""',"", ""'"", '얘깃거리', ""',"", ""'"", '를', ""',"", ""'"", '알', 'ㄹ', '리', ""',"", ""'어',"", ""'"", '주', ""',"", ""'"", '세', ""',"", ""'"", '요', ""',"", ""'.',"", ""'이메일',"", ""':',"", ""'"", 'jebo', ""',"", ""'@',"", ""'"", 'cbs', ""',"", ""'.',"", ""'"", 'co', ""',"", ""'.',"", ""'kr카카오톡',"", ""':',"", ""'@노컷뉴스사이트',"", ""':',"", ""'"", 'https', ""',"", ""'://',"", ""'"", 'url', ""',"", ""'.',"", ""'"", 'kr', ""',"", ""']']""]",0.67,1
